,index,wokID,holeID,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz
287,575,curvNomAPO,R+13C1,ApogeeBoss,13.0,1.0,-147.873240072588,256.12465240804,4.6818818669262,-4.098654711647164e-05,-0.9996226278829156,-0.0274699862496646,0.9998742502422404,0.0003946581890386,-0.0158533260684018,0.0158581847202068,-0.0274671816786439,0.9994969094039322
288,577,curvNomAPO,R+13C2,ApogeeBoss,13.0,2.0,-125.121268049572,256.11873667184,4.3493714764492,4.073864355686023e-06,-0.9996254123669254,-0.0273685025834052,0.999910630474321,0.0003699623931975,-0.0133639138081965,0.0133690331680684,-0.0273660022305387,0.9995360778251424
289,579,curvNomAPO,R+13C3,ApogeeBoss,13.0,3.0,-102.377608414554,256.13279784768,4.0727449883774005,8.928304913474374e-06,-0.9996241839560444,-0.0274133319845912,0.9999399754333412,0.0003092792842777,-0.0109521631056598,0.0109565254827446,-0.0274115887269665,0.9995641847089208
290,581,curvNomAPO,R+13C4,ApogeeBoss,13.0,4.0,-79.631036034536,256.14573677024,3.8513561544986006,6.750038406787526e-06,-0.999622875888385,-0.0274609896957714,0.9999635610978728,0.0002411753820399,-0.0085333645706714,0.0085367693478196,-0.0274599314469169,0.9995864523561896
291,583,curvNomAPO,R+13C5,ApogeeBoss,13.0,5.0,-56.879592858316,256.14710460595995,3.6850281023446,4.569409290119594e-06,-0.999623482271887,-0.027438907954706,0.9999814380876056,0.0001717501915205,-0.0060904829132168,0.0060929023761236,-0.0274383708061911,0.9996049281331786
292,585,curvNomAPO,R+13C6,ApogeeBoss,13.0,6.0,-34.12763802475,256.14586751166,3.574102796408,9.42602282242344e-06,-0.9996243010840502,-0.0274090604248712,0.9999933320659584,0.0001095151690185,-0.0036501821940283,0.0036518125324201,-0.0274088432563635,0.9996176366874366
293,587,curvNomAPO,R+13C7,ApogeeBoss,13.0,7.0,-11.3758580305346,256.14540844476,3.518657729879,7.2449408328017935e-06,-0.99962467400139,-0.027395457198699,0.9999992598242028,4.057358979462086e-05,-0.0012160200780596,0.0012166752061521,-0.0273954281112512,0.9996239343973532
294,589,curvNomAPO,R+13C8,ApogeeBoss,13.0,8.0,11.3758629049724,256.1453929279,3.5186498704332,5.063787366932677e-06,-0.9996246744743622,-0.0273954404305437,0.9999992598379084,-2.826946373944009e-05,0.0012163570500534,-0.0012166749746141,-0.0273954263128507,0.9996239344469215
295,591,curvNomAPO,R+13C9,ApogeeBoss,13.0,9.0,34.12764298537,256.14582104236,3.5740757810442,2.8825117183228376e-06,-0.9996243025048364,-0.0274090100771658,0.9999933321072528,-9.721114926634209e-05,0.0036505192817036,-0.0036518122521233,-0.0274088378394909,0.9996176368369876
296,593,curvNomAPO,R+13C10,ApogeeBoss,13.0,10.0,56.879598028994,256.14712890868,3.6849802231922,7.738348792316452e-06,-0.9996234842392868,-0.0274388355697995,0.9999814380692832,-0.0001594468495425,0.0060908204365744,-0.0060929021825711,-0.0274383733849277,0.999604928063574
297,595,curvNomAPO,R+13C11,ApogeeBoss,13.0,11.0,79.63104112037799,256.14572894196,3.8513326026026,5.556553001271088e-06,-0.9996228788044912,-0.0274608838121799,0.9999635611071626,-0.0002288729698307,0.0085337023058738,-0.0085367691198903,-0.0274599305859466,0.999586452381788
298,597,curvNomAPO,R+13C12,ApogeeBoss,13.0,12.0,102.37761243283398,256.13275573194,4.0728272828788,3.374329843782524e-06,-0.9996241877929868,-0.0274131933168175,0.999939975468364,-0.0002969804897375,0.0109525003043454,-0.0109565254046102,-0.0274115848100766,0.9995641848171924
299,599,curvNomAPO,R+13C13,ApogeeBoss,13.0,13.0,125.12127173181,256.1187643553,4.3494642428372,8.230131540362647e-06,-0.9996254167539016,-0.0273683414158325,0.9999106304512076,-0.000357661945713,0.0133642503942915,-0.0133690329842389,-0.0273660055090476,0.99953607773784
300,601,curvNomAPO,R+13C14,ApogeeBoss,13.0,14.0,147.873835485164,256.12430864698,4.6818818669262,6.04829053737078e-06,-0.9996226134836436,-0.0274705401393599,0.9998742510640012,-0.0004295876521951,0.0158523661846363,-0.0158581847202289,-0.0274671816278825,0.9994969094053268
301,603,curvNomAPO,R+12C1,ApogeeBoss,12.0,1.0,-159.244720451756,236.417582051368,4.3494642428372,-3.880700284717142e-05,-0.9996808154240412,-0.0252639222438029,0.9998552312819476,0.0003910801618328,-0.0170106888288002,0.0170151394980993,-0.0252609249520165,0.9995360777372816
302,605,curvNomAPO,R+12C2,ApogeeBoss,12.0,2.0,-136.506083976364,236.43616051256,3.9898243177446,-4.098974575242044e-05,-0.9996791506212592,-0.0253297085059908,0.9998930788947704,0.0003294214901028,-0.0146192427922466,0.014622896367599,-0.0253275994646074,0.9995722503186966
303,607,curvNomAPO,R+12C3,Boss,12.0,3.0,-113.75926214421598,236.44345870853,3.6850568455434,8.92955547880987e-06,-0.9996791511315448,-0.0253297199585186,0.9999257501873724,0.0003175892521957,-0.0121816767847374,0.0121858127543451,-0.0253277304545991,0.9996049279778164
304,609,curvNomAPO,R+12C4,Boss,12.0,4.0,-91.00702022816598,236.442485117132,3.435580639239,6.748260397150667e-06,-0.9996804256320162,-0.0252793702977713,0.999952666794676,0.0002527026577361,-0.0097262691501968,0.0097295490479404,-0.0252781081087497,0.9996331092584748
305,611,curvNomAPO,R+12C5,Boss,12.0,5.0,-68.2574389611,236.450089705428,3.2418666168126,4.568088082991903e-06,-0.9996799513047884,-0.0252981212422737,0.9999733346829828,0.0001893119167696,-0.0073002797202031,0.007302732511027,-0.02529741331153,0.9996532953867644
306,613,curvNomAPO,R+12C6,Boss,12.0,6.0,-45.50646370622,236.457664944024,3.1035510911074,9.424425401358675e-06,-0.9996792455474126,-0.0253259932270448,0.9999881223031843,0.0001328583310344,-0.0048721249179087,0.0048739269313397,-0.0253256464955979,0.9996673729125344
307,615,curvNomAPO,R+12C7,Boss,12.0,7.0,-22.7535463959658,236.46100150682,3.0205180197849995,7.2445869698667e-06,-0.9996790282854696,-0.0253345683550229,0.9999970285044036,6.900316805251345e-05,-0.002436846512623,0.0024378125192975,-0.0253344754195181,0.9996760582435384
308,617,curvNomAPO,R+12C8,Fiducial,12.0,8.0,1.60641001443288e-05,236.461751975728,2.9928316327144,5.06378554295155e-06,-0.9996790175192706,-0.0253349937056274,0.9999999999871791,5.062126084737894e-06,1.2963539582205893e-07,-1.344852637190554e-09,-0.025334993705959,0.9996790175320872
309,619,curvNomAPO,R+12C9,Boss,12.0,9.0,22.7535784979082,236.460969772822,3.0205296506228,2.8826238479059533e-06,-0.999679029017586,-0.0253345403381811,0.9999970285199268,-5.8879237777919096e-05,0.0024371057737456,-0.0024378152119357,-0.0253344720823585,0.9996760583215448
310,621,curvNomAPO,R+12C10,Boss,12.0,10.0,45.506407771356,236.4576523187,3.1035725114354005,7.739803310237884e-06,-0.999679247710752,-0.0253259084054408,0.999988122350366,-0.0001156992281569,0.0048725529117722,-0.0048739202173262,-0.0253256453057752,0.9996673729754116
311,623,curvNomAPO,R+12C11,Boss,12.0,11.0,68.257471039522,236.450096730814,3.2418749847156,5.558481172940045e-06,-0.9996799531528956,-0.0252980480141847,0.9999733346585038,-0.0001791883911035,0.0073005385741425,-0.0073027351763114,-0.0252974140130014,0.9996532953495424
312,625,curvNomAPO,R+12C12,Boss,12.0,12.0,91.007052766582,236.442461919566,3.4355411753351994,3.376374792250856e-06,-0.9996804282052418,-0.0252792692138136,0.9999526667857244,-0.000242580821288,0.009726527780431,-0.0097295517223789,-0.0252781055051503,0.9996331092982824
313,627,curvNomAPO,R+12C13,Boss,12.0,13.0,113.75920740239,236.443456044324,3.6849694291066006,8.231502574243475e-06,-0.9996791564530936,-0.0253295101704258,0.9999257502765762,-0.0003004322446014,0.0121821046741839,-0.0121858059261066,-0.0253277297383272,0.9996049280792054
314,629,curvNomAPO,R+12C14,ApogeeBoss,12.0,14.0,136.50667938894,236.435816750738,3.9898243177446,6.051807424649083e-06,-0.9996791385003276,-0.0253302193164256,0.9998930797165512,-0.0003643519533953,0.0146183577259709,-0.0146228963726761,-0.0253275994696823,0.9995722503184936
315,631,curvNomAPO,R+12C15,ApogeeBoss,12.0,15.0,159.24469831845,236.417565020668,4.3493714764492,5.339869152347253e-05,-0.9996808210628436,-0.0252636724903308,0.9998552306596468,-0.0003764909179784,0.0170110545567744,-0.0170151365297084,-0.0252609234531843,0.999536077825692
316,633,curvNomAPO,R+11C1,ApogeeBoss,11.0,1.0,-170.628666988618,216.727991011528,4.0728272828788,-4.365876619571569e-05,-0.9997309010054362,-0.0231974927259587,0.9998332555295456,0.0003799665697232,-0.0182569647695281,0.0182608661104021,-0.0231944217488746,0.9995641848168796
317,635,curvNomAPO,R+11C2,Boss,11.0,2.0,-147.886435791688,216.74009154689,3.6849694291066006,-3.880824432288302e-05,-0.9997303930661644,-0.0232193814235598,0.9998745139504744,0.0003290381819843,-0.0158381844343828,0.0158415544130903,-0.0232170823672437,0.9996049280791536
318,637,curvNomAPO,R+11C3,ApogeeBoss,11.0,3.0,-125.13531934506598,216.741418450256,3.3525152284588007,-4.09878501086961e-05,-0.9997314189427744,-0.0231751655584827,0.9999104922263908,0.0002690944812355,-0.0133766634007638,0.013379306991519,-0.023173639481685,0.9996419241796534
319,639,curvNomAPO,R+11C4,ApogeeBoss,11.0,4.0,-102.390021710022,216.753970718014,3.075862560099001,6.74892209900437e-06,-0.999730368933056,-0.0232204519212643,0.9999398482876416,0.0002614315103985,-0.0109650107183521,0.010968124768631,-0.0232189811693163,0.999670235203849
320,641,curvNomAPO,R+11C5,ApogeeBoss,11.0,5.0,-79.63819449342199,216.758138627636,2.8542720160826,4.567685998951493e-06,-0.9997305237873232,-0.0232137844192015,0.9999636314348936,0.0002025456951359,-0.008526123549535,0.0085285278141539,-0.0232129012225163,0.9996941659478448
321,643,curvNomAPO,R+11C6,ApogeeBoss,11.0,6.0,-56.88456758827,216.758511292372,2.687947757317,9.425146750030515e-06,-0.9997310856975518,-0.023189570956809,0.9999814827628236,0.0001505439671921,-0.0060837051192828,0.0060855601739736,-0.0231890842102101,0.9997125748588244
322,645,curvNomAPO,R+11C7,ApogeeBoss,11.0,7.0,-34.13105099227,216.760542550946,2.5770943083614,7.244778344726509e-06,-0.999731170036699,-0.0231859354904228,0.9999933357412064,9.189024994439345e-05,-0.0036496615399959,0.0036508109630255,-0.0231857545323595,0.9997245082351824
323,647,curvNomAPO,R+11C8,ApogeeBoss,11.0,8.0,-11.3770904442496,216.762303352352,2.5216816596492,5.0638934863355e-06,-0.999731092277688,-0.0231892886397552,0.9999992592969938,3.328666287392952e-05,-0.0012166747560064,0.0012171194768023,-0.023189265302268,0.9997303519424228
324,649,curvNomAPO,R+11C9,ApogeeBoss,11.0,9.0,11.3771498388222,216.76228769249,2.5216791411122,2.8824987306456528e-06,-0.999731092549066,-0.0231892773139159,0.9999992592988446,-2.534252946523757e-05,0.0012168646260002,-0.0012171250769791,-0.0231892636452022,0.9997303519740413
325,651,curvNomAPO,R+11C10,ApogeeBoss,11.0,10.0,34.13102242997,216.76054626722,2.5770903468758,7.739421879077498e-06,-0.9997311712923734,-0.0231858811883568,0.9999933357514338,-7.690989100994472e-05,0.0036500051491458,-0.0036508071465739,-0.023185754920811,0.9997245082401104
326,653,curvNomAPO,R+11C11,ApogeeBoss,11.0,11.0,56.884538986346,216.758483349324,2.6879524996747994,5.5581972920107365e-06,-0.9997310879120066,-0.0231894767380021,0.9999814828151288,-0.0001355642674491,0.0060840487494724,-0.0060855563396463,-0.0231890811505175,0.9997125749531371
327,655,curvNomAPO,R+11C12,ApogeeBoss,11.0,12.0,79.63825366831,216.758129509798,2.8542999699764007,3.376737719906664e-06,-0.9997305253852672,-0.0232137158054342,0.9999636313917836,-0.0001946032461305,0.0085263135840635,-0.0085285334234459,-0.0232129003460235,0.9996941659203432
328,657,curvNomAPO,R+11C13,ApogeeBoss,11.0,13.0,102.389992648358,216.753980493966,3.0759098771240003,8.23182993712779e-06,-0.9997303727101728,-0.0232202888228387,0.9999398483183588,-0.0002464538210607,0.010965354785477,-0.0109681209554907,-0.0232189823483536,0.9996702352183008
329,659,curvNomAPO,R+11C14,ApogeeBoss,11.0,14.0,125.135914757642,216.741074688688,3.3525152284588007,6.049943055145301e-06,-0.9997314089301784,-0.023175632933715,0.9999104930481651,-0.0003040261310261,0.0133758536283406,-0.0133793069915197,-0.023173639476607,0.9996419241797708
330,661,curvNomAPO,R+11C15,Boss,11.0,15.0,147.886410728238,216.74014028695,3.6850568455434,5.339955336102236e-05,-0.9997303976158124,-0.0232191565612821,0.999874513321998,-0.0003144490104415,0.0158385204775387,-0.0158415516154599,-0.0232170886363787,0.9996049279778813
331,663,curvNomAPO,R+11C16,ApogeeBoss,11.0,16.0,170.62870547165,216.728008589852,4.0727449883774005,5.339732867324119e-05,-0.9997309046120764,-0.0231973169190893,0.9998332549958576,-0.0003702291185765,0.0182571940557125,-0.018260869451192,-0.0231944237677751,0.9995641847089998
332,665,curvNomAPO,R+10C1,ApogeeBoss,10.0,1.0,-182.013187775284,197.035369011532,3.8513326026026,-4.148296067745537e-05,-0.999776815285938,-0.0211262371441649,0.9998096099839924,0.0003707622822741,-0.0195091342449466,0.019512612916298,-0.0211230242161856,0.9995864523817544
333,667,curvNomAPO,R+10C2,Boss,10.0,2.0,-159.261652172528,197.035650579168,3.4355411753351994,-4.3664870841888856e-05,-0.999778056694917,-0.021067402419714,0.9998550341862176,0.0003150596095532,-0.0170238465077675,0.017026705666589,-0.021065091710637,0.9996331092982894
334,669,curvNomAPO,R+10C3,ApogeeBoss,10.0,3.0,-136.519457155104,197.049324973714,3.0759098771240003,-3.880904627352368e-05,-0.9997771614804069,-0.0211098525821178,0.9998930603828052,0.0002699177839845,-0.0146217284442612,0.01462416808457,-0.0211081625578994,0.999670235218226
335,671,curvNomAPO,R+10C4,Fiducial,10.0,4.0,-113.768327038964,197.053210247122,2.7711308694620005,-4.099064924908398e-05,-0.9997775325771384,-0.021092265732614,0.9999258566183268,0.0002158622510018,-0.0121751661012794,0.0121770105474137,-0.0210912009486687,0.9997033968416188
336,673,curvNomAPO,R+10C5,Boss,10.0,5.0,-91.01682972366,197.056573019162,2.5216908001440004,4.567106375902979e-06,-0.999777745845408,-0.0210821937050226,0.9999525946266504,0.0002098424475234,-0.0097347041853729,0.0097369645460502,-0.0210811498363294,0.9997303519664724
337,675,curvNomAPO,R+10C6,Boss,10.0,6.0,-68.265117676502,197.063652430708,2.327794890883,9.423897396068737e-06,-0.9997773174293751,-0.0211024990205445,0.9999732822466236,0.0001636788001357,-0.0073080778707283,0.0073099045208812,-0.0211018663386041,0.9997506071680692
338,677,curvNomAPO,R+10C7,Fiducial,10.0,7.0,-45.510806003098,197.066849627768,2.1892637662948005,7.244062864103275e-06,-0.9997772763922608,-0.021104444015346,0.9999881229502632,0.0001101011582699,-0.0048725595065179,0.0048737978962164,-0.0211041580596873,0.9997654027854028
339,679,curvNomAPO,R+10C8,Boss,10.0,8.0,-22.7554839498504,197.067722542456,2.10612750478,5.063476048394587e-06,-0.9997774021714314,-0.0210984852940916,0.999997032366371,5.646316687983693e-05,-0.0024355841930526,0.002436233324596,-0.0210984103489949,0.9997744354842912
340,681,curvNomAPO,R+10C9,Boss,10.0,9.0,4.3327281522302e-05,197.06791839195,2.0784140103214,2.8826212427207987e-06,-0.9997774564206507,-0.0210959148828459,0.9999999999958452,2.8818898843490623e-06,6.506968090912756e-08,-4.259096367468462e-09,-0.0210959148829458,0.9997774564248044
341,683,curvNomAPO,R+10C10,Boss,10.0,10.0,22.7554826331398,197.067741924942,2.106126076969801,7.740189796182923e-06,-0.9997774027679716,-0.021098456214101,0.9999970323514182,-4.366229933781884e-05,0.0024358534356894,-0.0024362324285678,-0.0210984124552653,0.9997744354420258
342,685,curvNomAPO,R+10C11,Fiducial,10.0,11.0,45.51080471862,197.06683766386,2.1892572768742,5.558963462467665e-06,-0.9997772777475924,-0.0211043803204854,0.9999881229654398,-9.730080605457936e-05,0.0048728288097868,-0.0048737969955952,-0.0211041567509083,0.9997654028174204
343,687,curvNomAPO,R+10C12,Boss,10.0,12.0,68.265116481432,197.063609207528,2.3277802354132,3.377377635026853e-06,-0.999777319539553,-0.0211024008799931,0.9999732822917478,-0.0001508799817155,0.0073083471387,-0.007309903642453,-0.0211018617552511,0.9997506072712335
344,689,curvNomAPO,R+10C13,Boss,10.0,13.0,91.016828575326,197.05659992716,2.5216756702276,8.234399548035661e-06,-0.9997777483907144,-0.0210820718855648,0.9999525946121074,-0.0001970431880118,0.0097349731636155,-0.0097369636288178,-0.0210811526434281,0.9997303519162132
345,691,curvNomAPO,R+10C14,Fiducial,10.0,14.0,113.768922451794,197.052866485554,2.7711308694620005,6.0529913504076215e-06,-0.9997775244246904,-0.021092691117989,0.9999258574402468,-0.0002507947260959,0.0121744291197672,-0.0121770105423362,-0.0210912009435916,0.9997033968417876
346,693,curvNomAPO,R+10C15,ApogeeBoss,10.0,15.0,136.51943415794398,197.049345253836,3.075862560099001,5.34005942556531e-05,-0.99977716525572,-0.021109641911071,0.9998930597528016,-0.0002553279051057,0.0146220335740683,-0.0146241651576026,-0.0211081652660288,0.9996702352038622
347,695,curvNomAPO,R+10C16,Boss,10.0,16.0,159.26168853135798,197.035633999064,3.435580639239,5.339854907612171e-05,-0.9997780597360356,-0.021067235676351,0.999855033652623,-0.0003053267390577,0.0170240551894906,-0.0170267092565581,-0.0210650906959922,0.9996331092585232
348,697,curvNomAPO,R+10C17,ApogeeBoss,10.0,17.0,182.013197095814,197.035368520296,3.8513561544986006,5.339605167129691e-05,-0.9997768196190714,-0.0211260053307865,0.9998096094057036,-0.000358849608732,0.0195093866375352,-0.0195126135839407,-0.0211230248622934,0.999586452355068
349,699,curvNomAPO,R+9C1,ApogeeBoss,9.0,1.0,-193.390121727746,177.332741304852,3.6849802231922,-3.9303317172604966e-05,-0.9998195008383498,-0.0189990578345961,0.9997854024153808,0.0003542943614074,-0.0207128847005955,0.0207158773013346,-0.0189957947677517,0.9996049280634712
350,701,curvNomAPO,R+9C2,Boss,9.0,2.0,-170.64305497635198,177.337752283654,3.2418749847156,-4.14866720007008e-05,-0.9998199487651273,-0.0189754665332459,0.9998333292268586,0.0003049596844831,-0.0182543355597321,0.0182568355963597,-0.0189730611892001,0.999653295349502
351,703,curvNomAPO,R+9C3,ApogeeBoss,9.0,3.0,-147.89891979796198,177.347815544452,2.8542999699764007,-4.366718465561867e-05,-0.999819595466504,-0.0189940678732376,0.999874559054198,0.0002571874121432,-0.0158366666571006,0.0158386946858026,-0.0189923767820462,0.9996941659201672
352,705,curvNomAPO,R+9C4,Boss,9.0,4.0,-125.14760723285998,177.35118568173,2.5216756702276,-3.881148858117816e-05,-0.999819972619696,-0.0189742152517243,0.9999103715145116,0.0002152320684175,-0.0133866580171362,0.0133883319117575,-0.0189730341776727,0.9997303519163122
353,707,curvNomAPO,R+9C5,ApogeeBoss,9.0,5.0,-102.398194651004,177.35956326213,2.2446724968284,-4.099216787832749e-05,-0.9998195668936064,-0.0189955778096739,0.99993986307573,0.0001673365337145,-0.0109655018387139,0.0109667019533006,-0.0189948849737419,0.9997594339605412
354,709,curvNomAPO,R+9C6,ApogeeBoss,9.0,6.0,-79.644543949862,177.361481743688,2.0229939011974,9.42314740349658e-06,-0.999819814241541,-0.0189825962717155,0.9999636717429784,0.0001712248934863,-0.0085220816903272,0.0085237964255989,-0.0189818263622473,0.9997834941438312
355,711,curvNomAPO,R+9C7,ApogeeBoss,9.0,7.0,-56.889780686556,177.36407550735998,1.8567516797328,7.242965725975679e-06,-0.9998198859702542,-0.0189788188770423,0.9999814719884824,0.0001227719240517,-0.0060860994736208,0.006087333347829,-0.0189784231558577,0.999801362185124
356,713,curvNomAPO,R+9C8,ApogeeBoss,9.0,8.0,-34.134432792466,177.36711076849798,1.7459450197362,5.062925263025607e-06,-0.9998197635502668,-0.0189852676740578,0.9999933252493776,7.442821079242682e-05,-0.0036529326758693,0.0036536873237571,-0.0189851224576055,0.999813090379502
357,715,curvNomAPO,R+9C9,ApogeeBoss,9.0,9.0,-11.3782078060738,177.368677492314,1.6905395714668003,2.882412201153335e-06,-0.999819695069856,-0.018988874166525,0.9999992580732546,2.6012838310197143e-05,-0.0012178572463951,0.0012181316152427,-0.0189888565678048,0.9998189533518632
358,717,curvNomAPO,R+9C10,ApogeeBoss,9.0,10.0,11.3782337415058,177.368712536694,1.6905407157622,7.740557157557412e-06,-0.9998196952191956,-0.0189888649444451,0.9999992580449985,-1.539181919528261e-05,0.0012180609772505,-0.0012181336282089,-0.0189888602840324,0.999818953278831
359,719,curvNomAPO,R+9C11,ApogeeBoss,9.0,11.0,34.134458727644,177.36711436463,1.7459464191237997,5.559681164360474e-06,-0.999819764277302,-0.0189852292472278,0.999993325239383,-6.380748765451748e-05,0.0036531363628813,-0.0036536893369896,-0.0189851228356407,0.9998130903649664
360,721,curvNomAPO,R+9C12,ApogeeBoss,9.0,12.0,56.88980662681399,177.364047662102,1.8567529871978,3.3785924438933677e-06,-0.9998198872740665,-0.0189787512723646,0.999981471996723,-0.0001121521024853,0.0060863030792747,-0.006087335365494,-0.0189784201971365,0.9998013622290024
361,723,curvNomAPO,R+9C13,ApogeeBoss,9.0,13.0,79.64448194490599,177.361473300728,2.0229917692484003,8.235980526822276e-06,-0.9998198171277128,-0.0189824448076463,0.9999636718168058,-0.0001535681567473,0.0085224094874875,-0.0085237889943269,-0.0189818254003124,0.9997834942254508
362,725,curvNomAPO,R+9C14,ApogeeBoss,9.0,14.0,102.39879006358,177.35921950056198,2.2446724968284,6.054819841074314e-06,-0.9998195604366876,-0.0189959609266733,0.999939863897628,-0.0002022696785423,0.0109648381369959,-0.0109667019533009,-0.0189948849737419,0.9997594339605412
363,727,curvNomAPO,R+9C15,Boss,9.0,15.0,125.14758335559,177.351173222268,2.5216908001440004,5.340147808293464e-05,-0.9998199756653392,-0.0189740193117551,0.9999103708804696,-0.0002006433349092,0.0133869319835908,-0.0133883290205786,-0.0189730335690651,0.9997303519665808
364,729,curvNomAPO,R+9C16,ApogeeBoss,9.0,16.0,147.898957281758,177.34776885671198,2.8542720160826,5.339959035517885e-05,-0.9998195980066472,-0.0189939092950982,0.999874558525365,-0.0002474555389324,0.0158368551001433,-0.0158386982479758,-0.018992372352682,0.9996941659478796
365,731,curvNomAPO,R+9C17,Boss,9.0,17.0,170.643064931628,177.337720990346,3.2418666168126,5.339743857404354e-05,-0.9998199523775744,-0.0189752464125924,0.9998333286484892,-0.0002930490424404,0.0182545623322195,-0.0182568363194644,-0.0189730585294984,0.9996532953867756
366,733,curvNomAPO,R+9C18,ApogeeBoss,9.0,18.0,193.390103265502,177.33272467521795,3.6850281023446,5.339481385283016e-05,-0.9998195057542446,-0.0189987647580538,0.9997854018108748,-0.0003402023158303,0.0207131501286471,-0.020715874948006,-0.0189957936323365,0.9996049281338184
367,735,curvNomAPO,R+8C1,ApogeeBoss,8.0,1.0,-204.764966602852,157.62831631754,3.5740757810442,-4.416207469163372e-05,-0.9998576893755718,-0.016870063611426,0.9997599276710418,0.0003254921387423,-0.0219084704637433,0.021910843728717,-0.0168669810994741,0.9996176368370486
368,737,curvNomAPO,R+8C2,Boss,8.0,2.0,-182.025129941646,157.63853132428798,3.1035725114354005,-3.930388529901424e-05,-0.9998574171098914,-0.0168862045925428,0.9998099401611772,0.0002899174335576,-0.0194935759363182,0.0194956920910207,-0.0168837613764923,0.999667372975468
369,739,curvNomAPO,R+8C3,ApogeeBoss,8.0,3.0,-159.27608357292598,157.64269751940998,2.6879524996747994,-4.1487080180567295e-05,-0.9998577491237128,-0.0168665288688853,0.9998548153794028,0.0002459229939535,-0.0170378309799611,0.0170395552008512,-0.0168647869581506,0.999712574953128
370,741,curvNomAPO,R+8C4,Boss,8.0,4.0,-136.529533494362,157.65112966891598,2.3277802354132,-4.366727039500023e-05,-0.9998574768004304,-0.0168826591343269,0.9998931241100594,0.0002031646613432,-0.0146184500390964,0.0146197965305497,-0.016881493132918,0.9997506072711376
371,743,curvNomAPO,R+8C5,ApogeeBoss,8.0,5.0,-113.777300558736,157.654881285746,2.0229917692484003,-3.881180905917308e-05,-0.999857631459965,-0.0168735089685598,0.9999258586786248,0.0001666627563408,-0.0121757697637612,0.0121768485027099,-0.0168727305079599,0.9997834942254988
372,745,curvNomAPO,R+8C6,Boss,8.0,6.0,-91.024191838984,157.659212506446,1.7736499330842,-4.099211248704959e-05,-0.9998576177082782,-0.0168743186639742,0.9999525431869004,0.0001234079922572,-0.0097414652140885,0.0097421606277336,-0.016873917185825,0.9998101625934342
373,747,curvNomAPO,R+8C7,Boss,8.0,7.0,-68.27045865083399,157.6631722143,1.5797088219832007,7.24299503110799e-06,-0.999857493115034,-0.0168817478140858,0.9999732830713202,0.0001306438714717,-0.0073086302235323,0.0073097941902975,-0.0168812438492611,0.9998307809399536
374,749,curvNomAPO,R+8C8,Boss,8.0,8.0,-45.514053069756,157.664672023594,1.4411358566608,5.062750838442208e-06,-0.999857588525865,-0.0168760967528219,0.9999881334618318,8.72762959615273e-05,-0.0048708642323172,0.0048716434485765,-0.0168758718320037,0.999845724119486
375,751,curvNomAPO,R+8C9,Boss,8.0,9.0,-22.7571260667846,157.66559039971,1.3579882477976,2.8823326713089654e-06,-0.9998576428512288,-0.0168728783459289,0.9999970344582644,4.397375179285116e-05,-0.002434982748584,0.002435378075147,-0.0168728212902736,0.9998546778584064
376,753,curvNomAPO,R+8C10,Fiducial,8.0,10.0,-1.7394189843580197e-05,157.666060002276,1.3302748215125997,7.740634638549626e-06,-0.99985764669222,-0.0168726492044991,0.9999999999700414,7.739570576971138e-06,1.283624635803698e-07,2.242868579613069e-09,-0.0168726492049873,0.999857646722175
377,755,curvNomAPO,R+8C11,Boss,8.0,11.0,22.7571792602774,157.665609724538,1.3579897224961996,5.559743171438808e-06,-0.9998576431517532,-0.016872859867567,0.9999970344349544,-3.553294096673464e-05,0.0024351301211175,-0.002435383006002,-0.0168728233687017,0.999854677811322
378,757,curvNomAPO,R+8C12,Boss,8.0,12.0,45.514106261674,157.664659889252,1.4411379050946005,3.378760765262764e-06,-0.9998575892487584,-0.0168760543446966,0.9999881334449024,-7.88359633495939e-05,0.0048710116270556,-0.0048716483826323,-0.0168758705420509,0.999845724117218
379,759,curvNomAPO,R+8C13,Boss,8.0,13.0,68.2704238602,157.66317941901,1.5797113997276,8.236552418778504e-06,-0.9998574950045912,-0.0168816354451442,0.9999732830964544,-0.0001151660462575,0.0073088870616325,-0.007309789699924,-0.0168812446201497,0.999830780959767
380,761,curvNomAPO,R+8C14,Boss,8.0,14.0,91.02478725156,157.658868744624,1.7736499330842,6.054711856201378e-06,-0.9998576127862372,-0.0168746590112995,0.9999525440087372,-0.0001583420762666,0.0097408756404111,-0.0097421606328132,-0.0168739171858242,0.9998101625933848
381,763,curvNomAPO,R+8C15,ApogeeBoss,8.0,15.0,113.777276867902,157.654939205366,2.0229939011974,5.3402351273730245e-05,-0.9998576336687262,-0.0168733382163802,0.9999258580408492,-0.0001520732453466,0.0121760130995283,-0.0121768456285162,-0.0168727374217561,0.9997834941438252
382,765,curvNomAPO,R+8C16,Boss,8.0,16.0,136.529570329188,157.65115231555598,2.327794890883,5.340058826306575e-05,-0.999857478679227,-0.01688251988289,0.9998931235860312,-0.00019343179463,0.0146186179069772,-0.0146198000583641,-0.016881496182502,0.9997506071680544
383,767,curvNomAPO,R+8C17,ApogeeBoss,8.0,17.0,159.276093471306,157.642736261014,2.687947757317,5.33985301798519e-05,-0.9998577519005372,-0.0168663307509535,0.999854814801706,-0.00023401160414,0.017038032645097,-0.0170395559344496,-0.0168647918152794,0.999712574858686
