# This table collects all the attributes for positions (holes) around the wok.  The file is generated
# by github.com/csayres/sdssconv/python/sdssconv/wokCoords.py.  Solid models define 3D position and orientation
# of holes, Ricks fps_filledHex is used to determine the type of element (positioner, fiducial) in each hole.
# canbus, sextant, holeID, etc info are described on wiki (pending!)
# ---------------------------------------------------------------------------------------------------------------------------
# column descriptions
# ---------------------------------------------------------------------------------------------------------------------------
# 0th: unique index
# wokType: "LCO" or "APO"
# holeType: "ApogeeBoss", "Boss", "GFA", "Empty", or "Fiducial"
# holeID: unique ID string for hole (see wiki)
# hexRow: row index of hole, integer in range [-13, 13], only defined for hex pattern holes
# hexCol: column index of hole, integer in range [1, 27], only defined for hex pattern holes
# x: x position of hole center on wok surface in wok coordinates (mm)
# y: y position of hole center on wok surface in wok coordinates (mm)
# z: z position of hole center on wok surface in wok coordinates (mm)
# theta: azimuthal angle of hole, in wok cylindrical coordinates (deg)
# r: radial location of hole, in wok cynlinrical coordinates (mm)
# [ix, iy, iz]: unit vector in wok coordinates showing x direction in tangent coordinates (xy tangent to wok surface)
# [jx, jy, jz]: unit vector in wok coordinates showing y direction in tangent coordinates (xy tangent to wok surface)
# [kx, ky, kz]: unit vector in wok coordinates showing z direction in tangent coordinates (aligned with hole axis)
# sextant: integers in range [1,6], which sextant this position belongs to, only defined for hex pattern holes
# canbus: integers in range [1,4], which canbus this position belongs to, only defined for hex pattern holes
# canorder: integers describing the order of this position along a given canbus, starting near wok origin for each sextant.
# ---------------------------------------------------------------------------------------------------------------------------
,wokType,holeType,holeID,hexRow,hexCol,x,y,z,r,theta,ix,iy,iz,jx,jy,jz,kx,ky,kz,sextant,canbus,canorder
850,LCO,Fiducial,R+6C20,6.0,20.0,204.993728073954,118.35316553728998,3.1997672450298,236.70635889716897,29.999996111790907,5.339161143081078e-05,-0.9999084385433028,-0.013531876412013718,0.9997253933376653,-0.0002637289378262254,0.02343220781100217,-0.023433631071314298,-0.0135294115519315,0.9996338429434409,3.0,2.0,16.0
851,APO,Fiducial,R+6C20,6.0,20.0,204.781892266486,118.23086207603,2.9928316327144,236.4617519758405,29.99999610760208,5.339339502595301e-05,-0.9999197388331583,-0.012669374135042679,0.9997592713699378,-0.00022459929898305622,0.021939664195371536,-0.021940748824872385,-0.012667495687120525,0.999679017532138,3.0,2.0,16.0
852,LCO,ApogeeBoss,R+6C21,6.0,21.0,227.749455458268,118.34203597814198,3.7621863927572,256.66057730198736,27.457065696866344,5.338826186316643e-05,-0.9999087700470719,-0.013507358462911343,0.9996622322400016,-0.0002976749011604456,0.02598716649792042,-0.02598881649153946,-0.0135041835223499,0.9995710172092646,3.0,1.0,19.0
853,APO,ApogeeBoss,R+6C21,6.0,21.0,227.516348789608,118.220910197788,3.5186498704332,256.3978794267769,27.457065685766924,5.339040763221254e-05,-0.9999200285564723,-0.012646487302324046,0.9997038957905344,-0.0002543626234166609,0.02433220172701278,-0.02433347263940369,-0.012644041730367669,0.9996239344463638,3.0,1.0,19.0
854,LCO,ApogeeBoss,R+5C1,5.0,1.0,-239.13732611098,98.618436013178,3.821464249918799,258.6740355373814,157.58911713985233,-3.7614955600261e-05,-0.9999365793198555,-0.011262145586940346,0.9996272418590302,0.0002698757468361296,-0.02730026557360274,0.027301573552143188,-0.011258974428765453,0.9995638346680963,1.0,1.0,21.0
855,APO,ApogeeBoss,R+5C1,5.0,1.0,-238.892647352942,98.517532255626,3.574102796408,258.40936732447494,157.58911715556593,-3.7621300607627906e-05,-0.9999444061601751,-0.010544343204416166,0.9996732210866855,0.0002319345530149422,-0.025561636264795087,0.025562660792810873,-0.010541859197404153,0.9996176366880757,1.0,1.0,21.0
856,LCO,Boss,R+5C2,5.0,2.0,-216.381516780932,98.627227678602,3.2293813313183994,237.79884533778448,155.49638475929927,-3.9802374857605815e-05,-0.9999364147545767,-0.011276739933775972,0.9996940426929524,0.00023914231217769704,-0.024733859690233367,0.024734983727356292,-0.011274274199148624,0.9996304673834676,1.0,2.0,17.0
857,APO,Boss,R+5C2,5.0,2.0,-216.158007507352,98.525351548344,3.0205180197849995,237.55321321184695,155.49638477103977,-3.9805956110959904e-05,-0.9999442626053237,-0.010557940053880669,0.9997317888379974,0.00020472044271960818,-0.023158334921104327,0.02315920556201282,-0.01055603013617394,0.9996760582436196,1.0,2.0,17.0
858,LCO,ApogeeBoss,R+5C3,5.0,3.0,-193.611361143788,98.63077587496,2.6961443800905998,217.2864218345152,153.00449688187211,-4.1986031973742495e-05,-0.9999366064390756,-0.011259722033801167,0.9997557830285189,0.00020685719665177507,-0.022098224162434923,0.02209915243185015,-0.0112579000353326,0.999692396264265,1.0,3.0,14.0
859,APO,ApogeeBoss,R+5C3,5.0,3.0,-193.410206508252,98.528302330352,2.5216816596492,217.06066972546162,153.00449688755623,-4.198697961303881e-05,-0.999944431067867,-0.01054196440200792,0.9997859163741225,0.00017614868187903793,-0.020690345371641394,0.020691052584377458,-0.010540576265154174,0.999730351942437,1.0,3.0,14.0
860,LCO,Boss,R+5C4,5.0,4.0,-170.844563575366,98.63720483746398,2.2222912407781994,197.2743345734693,149.9999874066922,-4.4169666754199266e-05,-0.9999365223775546,-0.011267176421933535,0.9998096005579216,0.00017569897425889186,-0.0195123489636727,0.019513089997492284,-0.011265893011780314,0.9997461272610146,1.0,4.0,10.0
861,APO,Boss,R+5C4,5.0,4.0,-170.665801934668,98.533996718506,2.0784140103214,197.06791839192363,149.99998740296382,-4.4168014691637577e-05,-0.9999443576740351,-0.010548914875362806,0.9998330960257874,0.0001485662283988339,-0.018269045392799256,0.018269596073117178,-0.01054796112701179,0.9997774564248726,1.0,4.0,10.0
862,LCO,ApogeeBoss,R+5C5,5.0,5.0,-148.07251593591,98.64200011464,1.8075636520993996,177.92052765829735,146.32949529764815,-3.930939066113159e-05,-0.9999365083129825,-0.011268442554868245,0.9998569513154861,0.00015129048896565873,-0.016913131504535717,0.016913762469467755,-0.011267495463877866,0.999793462763734,1.0,4.0,22.0
863,APO,ApogeeBoss,R+5C5,5.0,5.0,-147.91669402250997,98.53819573881,1.6905407157622,177.73329567081367,146.3294952793389,-3.931232737532508e-05,-0.9999443457406874,-0.010550065202156395,0.9998746055821005,0.00012776318105814648,-0.015835301974030238,0.015835768581918475,-0.010549364805446859,0.9998189532788532,1.0,4.0,22.0
864,LCO,Boss,R+5C6,5.0,6.0,-125.29626792995,98.645365143216,1.4519983624948,159.4680620732949,141.78675064067687,-4.149231085736116e-05,-0.9999365579739398,-0.011264027060427574,0.9998976555821478,0.00011966364565063354,-0.014306084088131792,0.014306524375715009,-0.01126346784262354,0.9998342150839035,1.0,4.0,5.0
865,APO,Boss,R+5C6,5.0,6.0,-125.163833694438,98.541100220174,1.3579897224961996,159.29950940819407,141.78675060056045,-4.149268959372196e-05,-0.999944389530747,-0.010545905572221537,0.9999102874314097,9.977154983746198e-05,-0.013394294847925734,0.01339460216624731,-0.010545515237262994,0.999854677811325,1.0,4.0,5.0
866,LCO,ApogeeBoss,R+5C7,5.0,7.0,-102.519190463622,98.649420589766,1.1556816071488,142.27400534185065,136.10203146350213,-4.367579666364954e-05,-0.9999365031124083,-0.01126888795548917,0.9999314265154686,8.82964726638445e-05,-0.011710442795772677,0.01171069422216014,-0.011268626671493658,0.999867930125661,1.0,3.0,5.0
867,APO,ApogeeBoss,R+5C7,5.0,7.0,-102.410354366334,98.544692955432,1.0808421759796003,142.12296503773933,136.10203139083364,-4.367359119747757e-05,-0.9999443416646515,-0.010550434373242263,0.9999398907732945,7.200817709584605e-05,-0.010964016376959124,0.010964165855605636,-0.010550279032759811,0.9998842326386699,1.0,3.0,5.0
868,LCO,Boss,R+5C8,5.0,8.0,-79.7387267808,98.651435246138,0.9185641990884,126.84782309817552,128.94817755874993,-3.881268086855917e-05,-0.9999365492648066,-0.011264809717299259,0.9999585465088243,6.375917356365052e-05,-0.009105009540208918,0.009105150055617574,-0.011264696141438634,0.9998950959292208,1.0,2.0,5.0
869,APO,Boss,R+5C8,5.0,8.0,-79.65383758253199,98.54641215494,0.8590694002219994,126.712782268545,128.94817743872284,-3.8815374357485055e-05,-0.999944382334847,-0.01054659804621243,0.9999636635387759,5.109452276321132e-05,-0.00852461092717765,0.008524675681615487,-0.010546545706125867,0.9999080459113188,1.0,2.0,5.0
870,LCO,ApogeeBoss,R+5C9,5.0,9.0,-56.958134627064,98.653754001978,0.7407363586056004,113.91572445837993,120.00015820215104,3.2446009860840513e-06,-0.9999364948208647,-0.011269707841609215,0.9999788330467265,7.656973265311864e-05,-0.006505966152916176,0.006506415908886699,-0.011269448186965732,0.9999153294602408,1.0,1.0,5.0
871,APO,ApogeeBoss,R+5C9,5.0,9.0,-56.896781722846,98.54880425455,0.6927514085000013,113.7941588589625,119.99982691470751,-4.099562861340485e-05,-0.9999443368272249,-0.010550903587831591,0.9999814452033339,2.3279279109150653e-05,-0.006091691647395344,0.006091598181940157,-0.01055095755068928,0.999925782109029,1.0,1.0,5.0
872,LCO,ApogeeBoss,R+5C10,5.0,10.0,-34.17512994094199,98.654382962112,0.6221702892358003,104.4060667974583,109.10673457530012,7.74210944625313e-06,-0.9999365514037005,-0.011264684058341209,0.9999923865039098,5.169819001824115e-05,-0.0039018279706099857,0.0039021627688791923,-0.011264568086333986,0.999928938790929,2.0,4.0,18.0
873,APO,ApogeeBoss,R+5C10,5.0,10.0,-34.138605489988,98.54894601449,0.5818689693306007,104.2944828136556,109.10673470270793,7.739960994226251e-06,-0.9999443845321668,-0.010546458300253619,0.999993326399118,4.626957154156305e-05,-0.0036530831299027757,0.0036533679420823065,-0.01054635964267927,0.999937711660565,2.0,4.0,18.0
874,LCO,ApogeeBoss,R+5C11,5.0,11.0,-11.3917539821564,98.654883990574,0.5628937612308,99.31041332097854,96.58681522348573,5.5596700361338884e-06,-0.9999365632326854,-0.011263635269997815,0.9999991541910448,2.020890893772004e-05,-0.0013004648379522441,0.0013006099664463976,-0.011263618512958847,0.9999357175897408,2.0,4.0,2.0
875,APO,ApogeeBoss,R+5C11,5.0,11.0,-11.3795706165054,98.549372917116,0.5264326922176004,99.20420116997481,96.58681526807028,5.559959473527861e-06,-0.9999443949491686,-0.01054547195851972,0.9999992586072244,1.8400697648014835e-05,-0.0012175575617077489,0.0012176839033987044,-0.010545457370612295,0.9999436536999253,2.0,4.0,2.0
876,LCO,ApogeeBoss,R+5C12,5.0,12.0,11.3918009967944,98.65486827661,0.5628912765520004,99.31040310373248,83.41315679116218,3.377141326983209e-06,-0.9999365633935212,-0.011263621857522589,0.9999991541948814,-1.1272705843730823e-05,0.0013005700473087524,-0.0013006145150543983,-0.011263616722902424,0.9999357176039882,2.0,3.0,3.0
877,APO,ApogeeBoss,R+5C12,5.0,12.0,11.3796175927894,98.549357217376,0.5264302759410002,99.20419096245935,83.41315673956298,3.3799008993337916e-06,-0.9999443950913737,-0.0105454593983854,0.9999992586117834,-9.461370616914636e-06,0.0012176560950722662,-0.0012176881619160552,-0.010545455695662995,0.9999436537124035,2.0,3.0,3.0
878,LCO,ApogeeBoss,R+5C13,5.0,13.0,34.17508889124,98.654386647906,0.6221650881539995,104.40605684345468,70.89328737295634,8.241461900231069e-06,-0.9999365520977052,-0.011264622098936113,0.9999923865214375,-3.571545058955593e-05,0.003902002507241265,-0.003902157254421415,-0.011264568494182248,0.9999289388078543,2.0,2.0,4.0
879,APO,ApogeeBoss,R+5C13,5.0,13.0,34.138564494895995,98.548949693934,0.5818636575810006,104.29447287152713,70.89328723954083,8.239195189170303e-06,-0.9999443851398518,-0.010546400305296135,0.9999933264139744,-3.029114439459206e-05,0.0036532464960273856,-0.003653362783768912,-0.010546360022797388,0.999937711675402,2.0,2.0,4.0
880,LCO,ApogeeBoss,R+5C14,5.0,14.0,56.957589830846,98.654068540338,0.7407363586056004,113.91572445848115,60.000158202201156,5.340515734689266e-05,-0.999936497583706,-0.011269336622913451,0.9999788315962891,-1.992240687685643e-05,0.006506609133651592,-0.006506420460559157,-0.011269445555530841,0.9999153294602804,2.0,1.0,5.0
881,APO,ApogeeBoss,R+5C14,5.0,14.0,56.897377135676,98.548460492982,0.6927514085000013,113.79415885912678,59.999826914709494,6.0588573356902e-06,-0.999944335403683,-0.010551116404299555,0.9999814460253459,-5.821475379219586e-05,0.006091323017253521,-0.006091598176860437,-0.010550957545610364,0.9999257821091134,2.0,1.0,5.0
882,LCO,Boss,R+5C15,5.0,15.0,79.73870310469799,98.651398793582,0.9185634953560003,126.84777986527602,51.05182040799408,5.340409035421627e-05,-0.9999365501275875,-0.011264673405907791,0.9999585458642871,-4.9168018654818996e-05,0.009105170810395996,-0.009105146950141946,-0.01126469269197231,0.999895095996361,3.0,4.0,17.0
883,APO,Boss,R+5C15,5.0,15.0,79.65381393183,98.546375721434,0.8590694219644011,126.71273906642786,51.05182052233699,5.340436619471002e-05,-0.9999443830078861,-0.01054647044993804,0.9999636628908449,-3.650575405477387e-05,0.008524761888418598,-0.00852467277366027,-0.010546542481195714,0.9999080459701254,3.0,4.0,17.0
884,LCO,ApogeeBoss,R+5C16,5.0,16.0,102.519227602994,98.649349055492,1.155680017616799,142.27398250343168,43.89793740771529,5.3402638407839323e-05,-0.9999365040081692,-0.011268766573089152,0.9999314259983775,-7.856953729528586e-05,0.011710556249781151,-0.011710698058172717,-0.011268619203272845,0.9998679301649003,3.0,4.0,16.0
885,APO,ApogeeBoss,R+5C16,5.0,16.0,102.410391470146,98.54462147907,1.0808408707752006,142.12294221385136,43.89793747406504,5.3403088766961246e-05,-0.9999443423916908,-0.010550320704084742,0.9999398902617054,-6.227859741642571e-05,0.010964122618104906,-0.010964169440438518,-0.01055027204508172,0.999884232673091,3.0,4.0,16.0
886,LCO,Boss,R+5C17,5.0,17.0,125.296277787182,98.645309368118,1.4519972853315997,159.4680353163429,38.21323142310007,5.340084022796905e-05,-0.9999365593920687,-0.011263851006731673,0.9998976550068696,-0.00010775457984595646,0.014306218952376201,-0.014306525088681346,-0.01126346217209031,0.999834215137582,3.0,4.0,25.0
887,APO,Boss,R+5C17,5.0,17.0,125.163843555226,98.541044490796,1.3579882477976,159.29948268231797,38.213231456367716,5.340152362079753e-05,-0.9999443907041022,-0.010545740736392861,0.9999102868573575,-8.786224557061478e-05,0.013394421117127684,-0.013394602835262706,-0.010545509927345577,0.9998546778583665,3.0,4.0,25.0
888,LCO,ApogeeBoss,R+5C18,5.0,18.0,148.072498522178,98.641960107608,1.8075627388678,177.92049098535932,33.67049708923962,5.339866346938174e-05,-0.9999365103889709,-0.011268200375833022,0.9998569507021741,-0.00013720000339141863,0.016913287933127352,-0.01691376011218504,-0.011267491614652002,0.9997934628469928,3.0,4.0,23.0
889,APO,ApogeeBoss,R+5C18,5.0,18.0,147.916676641036,98.538155755654,1.6905395714668003,177.73325903795927,33.6704971001692,5.3399590627249706e-05,-0.9999443474794177,-0.010549838503277434,0.999874604964028,-0.00011367485496454875,0.0158354484008552,-0.0158357663695989,-0.01054936121236082,0.9998189533518048,3.0,4.0,23.0
890,LCO,Boss,R+5C19,5.0,19.0,170.844606935198,98.637129736268,2.2222912407781994,197.2743345735873,29.99998740676212,5.3396119355370966e-05,-0.9999365240451518,-0.011266988477588195,0.9998096000190074,-0.00016647124785406105,0.019512457486329977,-0.019513094544091017,-0.011265885132705076,0.9997461272610612,3.0,4.0,10.0
891,APO,Boss,R+5C19,5.0,19.0,170.66584526198798,98.533921673444,2.0784140103214,197.06791839195245,29.999987402969438,5.339737112075803e-05,-0.9999443590806527,-0.010548738858441055,0.9998330954975994,-0.00013933575510558774,0.018269147030876252,-0.018269600335234015,-0.010547953750854999,0.9997774564248089,3.0,4.0,10.0
892,LCO,ApogeeBoss,R+5C20,5.0,20.0,193.611377241546,98.63071655199,2.6961438052377997,217.28640925038832,26.995487252988873,5.339324832409898e-05,-0.9999366088025521,-0.011259463824404806,0.9997557824520331,-0.00019544779946965689,0.022098354098906484,-0.02209915389520621,-0.011257893968666144,0.999692396300235,3.0,3.0,13.0
893,APO,ApogeeBoss,R+5C20,5.0,20.0,193.410222643602,98.528243063008,2.5216791411122,217.06065720008053,26.99548723938346,5.339481392015874e-05,-0.9999444330725001,-0.010541722644337233,0.9997859158017114,-0.0001647389358370715,0.02069046702267021,-0.02069105394915954,-0.010540570591732936,0.9997303519740078,3.0,3.0,13.0
894,LCO,Boss,R+5C21,5.0,21.0,216.381505624998,98.627184134112,3.229379924387,237.7988171265052,24.503606808751396,5.3389940223272374e-05,-0.9999364179608065,-0.011276399479698804,0.9996940421005224,-0.00022555132809323918,0.02473401130664931,-0.024734982074651753,-0.011274269923585468,0.999630467472584,3.0,2.0,15.0
895,APO,Boss,R+5C21,5.0,21.0,216.157996075828,98.525307880156,3.0205296506228,237.55318469849485,24.503606788712823,5.3391919102146405e-05,-0.9999442653372878,-0.010557621340760201,0.9997317882404995,-0.00019113148334319108,0.023158476854257877,-0.02315920401818891,-0.010556026138086986,0.9996760583216024,3.0,2.0,15.0
896,LCO,ApogeeBoss,R+5C22,5.0,22.0,239.137287601278,98.61840820348,3.8214639659214,258.6739893338419,22.410880417541893,5.338637977409112e-05,-0.9999365834829306,-0.011261712231213963,0.9996272412813288,-0.0002540993125081252,0.02730043812504402,-0.027301568419679276,-0.011258971801350354,0.9995638348378767,3.0,1.0,18.0
897,APO,ApogeeBoss,R+5C22,5.0,22.0,238.892609587968,98.517504724312,3.5740757810442,258.4093219155496,22.41088039343621,5.338877786145073e-05,-0.9999444097199436,-0.010543937569608157,0.9996732204918684,-0.00021616268486941083,0.025561797767560075,-0.025562655985917577,-0.010541856740018143,0.999617636836915,3.0,1.0,18.0
898,LCO,ApogeeBoss,R+4C1,4.0,1.0,-250.525880727272,78.89505715623,3.9400309280503993,262.65499606491426,162.5198577793146,-4.2478812061896164e-05,-0.9999593239730623,-0.00901934559083162,0.9995900083865952,0.00021578568455513184,-0.028631600902234294,0.02863238252812728,-0.009016863971174734,0.9995493398701678,1.0,1.0,22.0
899,APO,ApogeeBoss,R+4C1,4.0,1.0,-250.269696123818,78.81437993074199,3.6850281023446,262.38640834040075,162.51985780761282,-4.248055003904878e-05,-0.9999643438961718,-0.008444473441340012,0.9996405792352508,0.00018392224093958322,-0.026808180072907833,0.026808777324134593,-0.008442577148472864,0.9996049281338488,1.0,1.0,22.0
900,LCO,Boss,R+4C2,4.0,2.0,-227.766482026196,78.900452430936,3.3181890872813997,241.04533127276258,160.89343314494505,-3.762123898038385e-05,-0.9999593332368165,-0.00901834004813021,0.9996612206725168,0.00019711991065496807,-0.02602700573009007,0.02602772499039621,-0.009016263989156205,0.9996205602704968,1.0,2.0,18.0
901,APO,Boss,R+4C2,4.0,2.0,-227.531576614118,78.81907886597199,3.1035510911074,240.79673077055378,160.89343317192362,-3.7627212614575045e-05,-0.9999643525694479,-0.008443469343689886,0.9997030160833473,0.00016814941473026451,-0.024369065629053558,0.02436961669890736,-0.008441878709107701,0.9996673729125148,1.0,2.0,18.0
902,LCO,ApogeeBoss,R+4C3,4.0,3.0,-204.998444266198,78.90381400714399,2.7553655674392,219.6592224707068,158.94830574505937,-3.98034271736149e-05,-0.9999594400867082,-0.009006475290815464,0.9997262863843162,0.00017092032618765823,-0.02339493745378578,0.0233955279468457,-0.00900494129458822,0.9996857307696102,1.0,3.0,15.0
903,APO,ApogeeBoss,R+4C3,4.0,3.0,-204.785661883534,78.821914058422,2.5770943083614,219.43122259357344,158.94830576946086,-3.9806876686954556e-05,-0.9999644464511629,-0.008432333546049272,0.9997600590218579,0.00014491315794926455,-0.021904414732833964,0.021904857909238056,-0.008431182230026384,0.999724508235234,1.0,3.0,15.0
904,LCO,Boss,R+4C4,4.0,4.0,-182.234020837046,78.909577089344,2.2519221406222,198.58489294721298,156.58679372970354,-4.1987458087321815e-05,-0.9999593645129744,-0.00901485218191418,0.9997833141115569,0.0001456802346002104,-0.020815945844022108,0.020816413263705584,-0.009013772799313634,0.9997426813129251,1.0,4.0,11.0
905,APO,Boss,R+4C4,4.0,4.0,-182.043395962772,78.827034095172,2.10612750478,198.37716430552183,156.58679374934994,-4.198827105282822e-05,-0.9999643804174688,-0.008440150075266809,0.9998100534453023,0.00012251867844109102,-0.0194895361380309,0.019489876004923,-0.008439365229764935,0.9997744354842404,1.0,4.0,11.0
906,LCO,ApogeeBoss,R+4C5,4.0,5.0,-159.46269259340798,78.913565268312,1.8075627388678,177.9204909854283,153.6704970892233,-4.417054083255384e-05,-0.9999593658705994,-0.009014691155678727,0.9998340955372574,0.00012003950496636749,-0.018214472040438395,0.01821481403028829,-0.009014000121266756,0.9997934628470302,1.0,4.0,23.0
907,APO,ApogeeBoss,R+4C5,4.0,5.0,-159.294884446932,78.83052173665999,1.6905395714668003,177.73325903790612,153.67049710016735,-4.416878461457832e-05,-0.9999643818473186,-0.008439969539538033,0.9998545707314583,9.977359153114512e-05,-0.017053663320276163,0.01705389798636562,-0.008439495360523467,0.9998189533518207,1.0,4.0,23.0
908,LCO,Fiducial,R+4C6,4.0,6.0,-136.68735182058398,78.91645925083999,1.4223664169836,157.83294867806782,150.00000632457832,-3.930989654978407e-05,-0.9999593978237823,-0.009011168549693131,0.9998782030822394,0.0001013335081216449,-0.015606688711979249,0.015606968179775402,-0.009010684514457109,0.9998376018678317,1.0,4.0,21.0
909,APO,Fiducial,R+4C6,4.0,6.0,-136.542821973754,78.83301493741399,1.3302748215125997,157.66606000239497,150.00000632102982,-3.9312750353150374e-05,-0.9999644100711813,-0.008436648949796986,0.9998932361524192,8.397037495240769e-05,-0.014611955571337407,0.014612143961454375,-0.008436322656855963,0.9998576467222118,1.0,4.0,21.0
910,LCO,ApogeeBoss,R+4C7,4.0,7.0,-113.910952404462,78.919903283068,1.0964049869164,138.57870042651004,145.28496870739033,-4.149335335050781e-05,-0.9999593669538492,-0.009014583715207192,0.999915351099193,7.580156144142266e-05,-0.013010952705333931,0.01301110735021355,-0.009014360508662497,0.9998747183473242,1.0,4.0,4.0
911,APO,ApogeeBoss,R+4C7,4.0,7.0,-113.7899347895,78.836059816516,1.0254009643324,138.43147614177906,145.28496867949303,-4.149362757560027e-05,-0.9999643831638383,-0.008439827133491977,0.9999257998978406,6.132208103812497e-05,-0.012181581927883508,0.012181665606239222,-0.00843970635548026,0.9998901831599762,1.0,4.0,4.0
912,LCO,Boss,R+4C8,4.0,8.0,-91.131229737938,78.92218343522599,0.8296491686637992,120.5554315314424,139.10652508925685,-4.367651817433366e-05,-0.9999593746835405,-0.009013715929867945,0.9999458333335176,5.014325526107366e-05,-0.010408068244921426,0.010408097390913968,-0.009013682275105264,0.9999052080275134,1.0,3.0,4.0
913,APO,Boss,R+4C8,4.0,8.0,-91.034077845882,78.838047380232,0.7759100268916006,120.42691162683617,139.1065250210257,-4.367422802244071e-05,-0.9999643900658205,-0.008438998332357396,0.9999525199019559,3.8563546628829335e-05,-0.009744560255922288,0.009744538690478656,-0.008439023234035777,0.9999169099743064,1.0,3.0,4.0
914,LCO,ApogeeBoss,R+4C9,4.0,9.0,-68.34966058641,78.923688480222,0.6221650881539995,104.4060568434637,130.89328737307625,-3.8813206031343315e-05,-0.9999593937469137,-0.009011623096853775,0.9999695450476301,3.1519177151873514e-05,-0.007804356717686694,0.007804323850947457,-0.009011651560406808,0.9999289388078452,1.0,2.0,4.0
915,APO,ApogeeBoss,R+4C9,4.0,9.0,-68.276611703806,78.83933894838799,0.5818636575810006,104.29447287162971,130.89328723951562,-3.8815861616809516e-05,-0.9999644069043515,-0.008437026594573412,0.9999733047072423,2.2833667809994176e-05,-0.0073068017285548,0.007306734305124555,-0.00843708498548322,0.9999377116754533,1.0,2.0,4.0
916,LCO,Boss,R+4C10,4.0,10.0,-45.568366044696,78.92602591954,0.4740035323059999,91.13612648908939,120.0002198153434,7.741733721759854e-06,-0.99995931079567,-0.009020903120763622,0.999986437576652,5.472333666959181e-05,-0.0052078467828061475,0.005208128533582824,-0.00902074045769346,0.9999457493478197,1.0,1.0,4.0
917,APO,Boss,R+4C10,4.0,10.0,-45.51891250072799,78.841756679646,0.4433070829548002,91.03842041457791,119.99978365083697,-4.099595388659812e-05,-0.999964335568425,-0.008445466862765342,0.9999881111571447,1.865143669229098e-07,-0.004876222342272535,0.00487605000977537,-0.008445566361323256,0.9999524471419322,1.0,1.0,4.0
918,LCO,Boss,R+4C11,4.0,11.0,-22.7835325224806,78.923821114704,0.3850603274901996,82.14656957870322,106.1022396268372,5.559407367175042e-06,-0.9999594936554719,-0.009000612056139926,0.999996624554968,2.8944907905437374e-05,-0.0025980840753348894,0.002598239358333279,-0.009000567231260928,0.9999561185080835,2.0,4.0,1.0
919,APO,Boss,R+4C11,4.0,11.0,-22.7591362772676,78.839310029218,0.3601197743488002,82.05860765313041,106.10223976429283,5.559726860604871e-06,-0.999964494687251,-0.0084267036236109,0.9999970412862846,2.6058043790655974e-05,-0.0024324349231014636,0.0024325681421508124,-0.008426665167733534,0.9999615362234613,2.0,4.0,1.0
920,LCO,Boss,R+4C12,4.0,12.0,3.7146092560092e-05,78.92474580373599,0.3554303634837996,78.92474580374473,89.99997303362454,3.377149264906201e-06,-0.9999594527312494,-0.009005158633515978,0.9999999999942973,3.3769778576132477e-06,3.423976356222824e-08,-3.828153923654894e-09,-0.00900515863358026,0.9999594527369517,2.0,3.0,2.0
921,APO,Boss,R+4C12,4.0,12.0,3.7111611871116e-05,78.84015862112,0.3324083843564001,78.84015862112872,89.99997302975072,3.3799073501273567e-06,-0.9999644588209633,-0.008430959819288186,0.9999999999942882,3.3797570072239744e-06,3.207979147909125e-08,-3.584055798615815e-09,-0.008430959819348454,0.9999644588266747,2.0,3.0,2.0
922,LCO,Boss,R+4C13,4.0,13.0,22.7835187314998,78.92384048906199,0.3850602994485985,82.14658436801558,73.89777336269331,8.24194421444322e-06,-0.9999594939396691,-0.0090005784253713,0.999996624542659,-1.5144053081649063e-05,0.0025982059090684153,-0.0025982369712205496,-0.009000569458570942,0.9999561184942382,2.0,2.0,3.0
923,APO,Boss,R+4C13,4.0,13.0,22.759122508969,78.83932937436599,0.3601207426983999,82.05862242066965,73.89777321828896,8.239615601840297e-06,-0.9999644949340619,-0.008426672141190117,0.9999970412732304,-1.2259136687922256e-05,0.002432548971418726,-0.0024325659073327014,-0.00842666725223813,0.9999615362113317,2.0,2.0,3.0
924,LCO,Boss,R+4C14,4.0,14.0,45.567760443672,78.92637556349399,0.4740035323059999,91.13612648912384,60.000219815392704,5.34055532643665e-05,-0.999959312259918,-0.009020586040750879,0.9999864361930381,6.4223061047994945e-06,0.005208395981572221,-0.005208126130745481,-0.009020741844532157,0.9999457493478237,2.0,1.0,4.0
925,APO,Boss,R+4C14,4.0,14.0,45.519507913304,78.84141291807799,0.4433070829548002,91.03842041461517,59.99978365077558,6.0590678669289955e-06,-0.9999643349516657,-0.008445637214580675,0.9999881119791324,-3.512256968178094e-05,0.0048759272774758855,-0.004876050009775437,-0.008445566356243517,0.9999524471419752,2.0,1.0,4.0
926,LCO,ApogeeBoss,R+4C15,4.0,15.0,68.349636869414,78.92372218754599,0.6221702892358003,104.40606679746966,49.106734575292954,5.340464862366251e-05,-0.9999593940592065,-0.00901151378449251,0.9999695443990763,-1.6927890322551268e-05,0.007804485104784903,-0.0078043207422417975,-0.00901165612920968,0.9999289387909329,3.0,4.0,18.0
927,APO,ApogeeBoss,R+4C15,4.0,15.0,68.276588019576,78.839372611262,0.5818689693306007,104.29448281348499,49.106734702742706,5.340487276630687e-05,-0.9999644070949308,-0.008436924273854122,0.9999733040557468,-8.244793246033581e-06,0.007306921913917942,-0.007306731400036185,-0.008437089267429166,0.999937711660552,3.0,4.0,18.0
